Customer_ID,Bandwidth_Mbps,Price_Per_Mbps,Monthly_Internet_Fee,Years_With_Company,Customer_Type,Company_Size,Strategic_Category,Strategic_Level,Has_VoIP,Monthly_VoIP_Fee,Has_Server,Server_Type,Monthly_Server_Fee,Support_Tickets_Last_Year,Downtime_Hours_Last_Year,Contract_Type
C00247,50,305000,15250000,1.6,Business,Small,Small Business,1,0,0.0,1,Shared,9677475.0,5,5.9,Monthly
C00248,100,290000,29000000,1.8,Business,Small,Small Business,1,1,542645.0,1,VPS,2705102.0,6,7.6,Monthly
C00249,20,345000,6900000,3.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.0,Monthly
C00250,100,295000,29500000,3.9,Business,Medium,Small Business,1,1,1705319.0,0,,0.0,7,7.5,Monthly
C00251,10,385000,3850000,2.8,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.6,Monthly
C00252,200,220000,44000000,3.4,Business,Medium,Small Business,1,1,1949401.0,0,,0.0,11,13.8,Monthly
C00253,100,265000,26500000,1.9,Business,Large,ISP Partner,3,1,1154836.0,1,Dedicated,8358401.0,6,5.2,Monthly
C00254,20,325000,6500000,6.1,Business,Medium,Small Business,1,0,0.0,0,,0.0,5,6.9,Monthly
C00255,50,270000,13500000,9.1,Personal,Small,Normal,0,0,0.0,0,,0.0,2,2.7,Monthly
C00256,20,300000,6000000,9.9,Personal,Small,Normal,0,0,0.0,0,,0.0,1,2.0,Annual
C00257,200,220000,44000000,5.5,Business,Large,Hospital,3,1,1950766.0,1,VPS,6746504.0,12,11.8,Annual
C00258,10,320000,3200000,10.0,Personal,Small,Normal,0,0,0.0,0,,0.0,1,2.9,Monthly
C00259,10,320000,3200000,1.9,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.9,Monthly
C00260,10,325000,3250000,1.6,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.4,Monthly
C00261,150,280000,42000000,1.1,Business,Large,ISP Partner,3,1,394268.0,1,VPS,16960424.0,6,6.1,Monthly
C00262,10,365000,3650000,7.4,Personal,Small,Normal,0,0,0.0,0,,0.0,4,7.3,Annual
C00263,30,305000,9150000,9.3,Business,Medium,Small Business,1,1,661101.0,0,,0.0,2,3.7,Annual
C00264,20,310000,6200000,3.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.6,Monthly
C00265,150,230000,34500000,5.3,Business,Medium,Small Business,1,1,548026.0,1,VPS,4132342.0,7,5.3,Annual
C00266,10,340000,3400000,9.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,6.5,Annual
C00267,10,320000,3200000,6.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.0,Annual
C00268,50,270000,13500000,0.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.4,Monthly
C00269,20,305000,6100000,6.4,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.0,Annual
C00270,300,205000,61500000,7.1,Business,Medium,Small Business,1,1,1801226.0,0,,0.0,5,4.9,Annual
C00271,100,295000,29500000,4.6,Government,Large,Government,3,1,327767.0,1,Shared,18487136.0,9,8.8,Monthly
C00272,30,310000,9300000,2.9,Personal,Small,Normal,0,0,0.0,0,,0.0,1,0.6,Monthly
C00273,10,345000,3450000,5.2,Personal,Small,Normal,0,0,0.0,0,,0.0,2,5.1,Annual
C00274,10,350000,3500000,1.9,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.2,Monthly
C00275,200,230000,46000000,5.4,Business,Small,Small Business,1,1,1574536.0,0,,0.0,5,5.4,Annual
C00276,20,310000,6200000,0.4,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.7,Monthly
C00277,20,340000,6800000,5.4,Personal,Small,Normal,0,0,0.0,0,,0.0,1,5.3,Annual
C00278,20,325000,6500000,6.6,Personal,Small,Normal,0,0,0.0,0,,0.0,1,1.0,Monthly
C00279,150,235000,35250000,4.5,Business,Medium,Small Business,1,0,0.0,0,,0.0,1,5.7,Monthly
C00280,10,380000,3800000,0.4,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.2,Monthly
C00281,200,255000,51000000,4.3,Business,Small,Small Business,1,0,0.0,0,,0.0,1,3.3,Monthly
C00282,10,375000,3750000,3.5,Personal,Small,Normal,0,0,0.0,0,,0.0,2,7.1,Monthly
C00283,10,320000,3200000,3.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.5,Monthly
C00284,100,250000,25000000,2.1,Business,Small,Small Business,1,1,1410906.0,0,,0.0,9,8.2,Monthly
C00285,50,270000,13500000,6.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.8,Annual
C00286,50,280000,14000000,1.2,Business,Small,Small Business,1,0,0.0,0,,0.0,0,0.5,Monthly
C00287,50,310000,15500000,3.7,Business,Small,Small Business,1,0,0.0,1,Dedicated,12570149.0,6,5.7,Monthly
C00288,10,325000,3250000,7.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.4,Annual
C00289,20,350000,7000000,6.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,6.7,Annual
C00290,150,230000,34500000,4.3,Business,Small,Small Business,1,0,0.0,0,,0.0,2,6.6,Monthly
C00291,100,250000,25000000,7.3,Business,Small,Small Business,1,0,0.0,0,,0.0,2,5.4,Annual
C00292,10,390000,3900000,1.4,Personal,Small,Normal,0,0,0.0,0,,0.0,3,2.6,Monthly
C00293,300,200000,60000000,3.3,Business,Large,ISP Partner,3,0,0.0,0,,0.0,3,2.5,Monthly
C00294,20,345000,6900000,0.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.9,Monthly
C00295,20,330000,6600000,9.4,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.0,Monthly
C00296,10,375000,3750000,6.5,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.1,Monthly
C00297,50,280000,14000000,9.1,Business,Medium,Small Business,1,0,0.0,0,,0.0,6,8.6,Annual
C00298,10,320000,3200000,4.5,Personal,Small,Normal,0,0,0.0,0,,0.0,3,6.1,Monthly
C00299,30,320000,9600000,5.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.4,Monthly
C00300,10,390000,3900000,1.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.0,Monthly
C00301,20,335000,6700000,8.8,Business,Medium,Small Business,1,1,987671.0,0,,0.0,3,5.5,Annual
C00302,150,260000,39000000,6.9,Business,Large,University,2,1,1364879.0,0,,0.0,5,4.2,Annual
C00303,20,340000,6800000,9.2,Business,Small,Small Business,1,0,0.0,0,,0.0,0,1.9,Monthly
C00304,200,250000,50000000,1.7,Government,Large,Government,3,1,433989.0,0,,0.0,4,4.4,Monthly
C00305,20,325000,6500000,1.4,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.6,Monthly
C00306,100,250000,25000000,2.7,Business,Small,Small Business,1,0,0.0,0,,0.0,1,4.4,Monthly
C00307,10,325000,3250000,1.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.8,Monthly
C00308,300,200000,60000000,9.9,Business,Large,University,2,1,482517.0,0,,0.0,7,3.9,Annual
C00309,50,270000,13500000,9.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.5,Annual
C00310,10,320000,3200000,8.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.2,Annual
C00311,10,340000,3400000,1.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.9,Monthly
C00312,20,300000,6000000,8.8,Personal,Small,Normal,0,0,0.0,0,,0.0,3,2.7,Monthly
C00313,20,300000,6000000,8.6,Personal,Small,Normal,0,0,0.0,0,,0.0,3,3.6,Annual
C00314,30,330000,9900000,1.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,5.0,Monthly
C00315,20,300000,6000000,7.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.1,Annual
C00316,10,340000,3400000,3.6,Personal,Small,Normal,0,0,0.0,0,,0.0,1,2.6,Monthly
C00317,10,380000,3800000,1.2,Personal,Small,Normal,0,1,1796293.0,0,,0.0,6,5.6,Monthly
C00318,20,350000,7000000,5.4,Business,Small,Small Business,1,0,0.0,0,,0.0,2,2.4,Annual
C00319,20,355000,7100000,2.3,Personal,Small,Normal,0,0,0.0,0,,0.0,1,2.8,Monthly
C00320,20,300000,6000000,7.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,6.8,Monthly
C00321,10,360000,3600000,2.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.8,Monthly
C00322,20,335000,6700000,3.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.7,Monthly
C00323,20,300000,6000000,4.7,Personal,Small,Normal,0,0,0.0,0,,0.0,1,6.6,Monthly
C00324,150,230000,68000270,8.9,Business,Large,ISP Partner,3,0,0.0,1,Dedicated,11532290.0,3,8.0,Annual
C00325,30,290000,8700000,9.4,Business,Medium,Small Business,1,0,0.0,0,,0.0,0,3.6,Annual
C00326,30,310000,9300000,1.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.1,Monthly
C00327,10,320000,3200000,4.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.9,Monthly
C00328,150,230000,34500000,9.9,Business,Small,Small Business,1,0,0.0,1,VPS,11532759.0,10,8.7,Annual
C00329,10,350000,3500000,8.7,Personal,Small,Normal,0,0,0.0,0,,0.0,2,3.4,Monthly
C00330,150,230000,34500000,1.1,Business,Medium,Small Business,1,0,0.0,0,,0.0,1,3.0,Monthly
C00331,10,320000,3200000,6.8,Personal,Small,Normal,0,0,0.0,0,,0.0,3,6.9,Annual
C00332,20,305000,6100000,4.8,Business,Large,University,2,0,0.0,0,,0.0,4,5.8,Monthly
C00333,10,385000,3850000,3.0,Personal,Small,Normal,0,0,0.0,0,,0.0,3,4.7,Monthly
C00334,30,290000,8700000,7.2,Business,Medium,Small Business,1,0,0.0,0,,0.0,0,2.9,Annual
C00335,30,315000,9450000,0.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.0,Monthly
C00336,10,335000,3350000,5.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.0,Monthly
C00337,10,395000,3950000,0.9,Personal,Small,Normal,0,1,415776.0,0,,0.0,4,9.2,Monthly
C00338,100,255000,25500000,7.5,Government,Large,Government,3,1,1129142.0,1,Dedicated,10944810.0,7,2.5,Annual
C00339,150,280000,42000000,4.6,Government,Large,Government,3,1,1910556.0,0,,0.0,3,7.9,Monthly
C00340,100,295000,29500000,0.3,Government,Large,Government,3,1,1203526.0,1,VPS,4619620.0,7,9.2,Monthly
C00341,10,320000,3200000,8.7,Personal,Small,Normal,0,1,1121919.0,0,,0.0,3,4.0,Annual
C00342,150,245000,36750000,6.3,Business,Small,Small Business,1,1,1453457.0,0,,0.0,3,5.3,Annual
C00343,150,265000,39750000,0.5,Business,Large,University,2,1,1471473.0,0,,0.0,7,11.4,Monthly
C00344,20,310000,6200000,8.7,Business,Small,Small Business,1,1,1920526.0,0,,0.0,6,8.2,Monthly
C00345,300,210000,63000000,3.0,Business,Large,Enterprise,2,0,0.0,1,Dedicated,4024103.0,9,9.5,Monthly
C00346,50,330000,16500000,1.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.1,Monthly
C00347,20,310000,6200000,2.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.0,Monthly
C00348,20,300000,6000000,3.6,Personal,Small,Normal,0,1,1177653.0,0,,0.0,3,4.5,Monthly
C00349,200,245000,49000000,6.8,Business,Large,Hospital,3,1,1505268.0,1,Shared,9947880.0,8,6.5,Annual
C00350,20,335000,6700000,3.6,Personal,Small,Normal,0,0,0.0,0,,0.0,1,1.9,Monthly
C00351,150,230000,34500000,0.7,Business,Large,Hospital,3,0,0.0,1,VPS,18427731.0,7,8.6,Monthly
C00352,10,320000,3200000,6.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.4,Annual
C00353,100,250000,25000000,1.7,Business,Large,Hospital,3,1,1907733.0,0,,0.0,3,5.3,Monthly
C00354,300,240000,72000000,3.6,Business,Medium,Small Business,1,1,1709085.0,0,,0.0,5,8.2,Monthly
C00355,10,320000,3200000,8.9,Personal,Small,Normal,0,0,0.0,0,,0.0,3,0.9,Annual
C00356,20,375000,7500000,1.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.6,Monthly
C00357,200,235000,47000000,5.1,Business,Medium,Small Business,1,1,1981942.0,1,Shared,6159699.0,7,11.0,Monthly
C00358,150,280000,42000000,3.0,Government,Large,Government,3,0,0.0,1,VPS,7202222.0,6,6.5,Monthly
C00359,20,320000,6400000,4.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.9,Monthly
C00360,150,235000,35250000,2.4,Business,Large,Hospital,3,1,341708.0,1,Dedicated,13176781.0,7,3.9,Monthly
C00361,50,270000,13500000,2.0,Business,Small,Small Business,1,1,1585000.0,0,,0.0,4,2.4,Monthly
C00362,50,270000,13500000,9.9,Business,Small,Small Business,1,1,1891600.0,0,,0.0,2,1.7,Annual
C00363,10,345000,3450000,6.7,Personal,Small,Normal,0,0,0.0,0,,0.0,2,2.8,Monthly
C00364,200,220000,44000000,9.0,Government,Large,Government,3,1,669064.0,0,,0.0,6,4.4,Annual
C00365,150,290000,43500000,0.3,Business,Medium,Small Business,1,1,1934113.0,0,,0.0,3,5.4,Monthly
C00366,20,310000,6200000,4.0,Business,Small,Small Business,1,1,1679183.0,0,,0.0,4,4.5,Monthly
C00367,100,250000,25000000,9.7,Government,Large,Government,3,1,1879034.0,1,VPS,13407452.0,9,6.9,Annual
C00368,20,330000,6600000,9.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.0,Annual
C00369,20,365000,7300000,3.1,Business,Small,Small Business,1,0,0.0,0,,0.0,3,7.3,Monthly
C00370,20,345000,6900000,8.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.8,Annual
C00371,30,320000,9600000,4.7,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.7,Monthly
C00372,10,350000,3500000,9.6,Personal,Small,Normal,0,0,0.0,0,,0.0,2,6.3,Annual
C00373,20,305000,6100000,6.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.4,Annual
C00374,20,365000,7300000,2.2,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.2,Monthly
C00375,200,225000,45000000,8.3,Government,Large,Government,3,0,0.0,1,VPS,8758126.0,8,4.7,Annual
C00376,30,325000,9750000,3.9,Personal,Small,Normal,0,0,0.0,0,,0.0,5,4.6,Monthly
C00377,100,275000,27500000,9.3,Business,Large,Hospital,3,1,1321280.0,0,,0.0,7,7.0,Annual
C00378,10,320000,3200000,7.0,Personal,Small,Normal,0,0,0.0,0,,0.0,3,5.5,Annual
C00379,20,310000,6200000,1.8,Personal,Small,Normal,0,0,0.0,0,,0.0,1,3.5,Monthly
C00380,20,300000,6000000,4.1,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.5,Monthly
C00381,150,260000,39000000,4.7,Business,Large,University,2,1,1069283.0,0,,0.0,4,0.9,Monthly
C00382,150,250000,37500000,1.3,Government,Large,Government,3,1,1096108.0,1,Shared,12154710.0,6,6.2,Monthly
C00383,200,250000,50000000,6.5,Business,Large,ISP Partner,3,1,1255780.0,1,Shared,17495518.0,10,6.2,Annual
C00384,50,275000,13750000,5.2,Business,Medium,Small Business,1,0,0.0,1,VPS,12930678.0,5,5.5,Monthly
C00385,100,250000,25000000,9.2,Business,Large,Enterprise,2,0,0.0,1,VPS,2539599.0,8,10.1,Annual
C00386,300,200000,60000000,9.5,Business,Large,University,2,0,0.0,0,,0.0,3,4.4,Annual
C00387,100,255000,25500000,5.8,Government,Large,Government,3,1,1771196.0,1,Dedicated,11104442.0,7,3.0,Annual
C00388,10,355000,3550000,5.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.8,Monthly
C00389,20,300000,6000000,7.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,8.6,Annual
C00390,10,355000,3550000,6.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,5.7,Monthly
C00391,200,250000,50000000,5.8,Business,Medium,Small Business,1,1,579858.0,1,VPS,9177785.0,9,10.2,Annual
C00392,30,290000,8700000,9.0,Personal,Small,Normal,0,1,1952194.0,0,,0.0,4,4.5,Monthly
C00393,10,340000,3400000,8.2,Personal,Small,Normal,0,0,0.0,0,,0.0,3,4.1,Annual
C00394,200,265000,53000000,1.4,Business,Large,Hospital,3,1,794255.0,1,Shared,6356483.0,10,9.4,Monthly
C00395,10,360000,3600000,7.9,Personal,Small,Normal,0,0,0.0,0,,0.0,1,1.7,Monthly
C00396,10,350000,3500000,3.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.5,Monthly
C00397,20,300000,6000000,7.7,Personal,Small,Normal,0,0,0.0,0,,0.0,7,6.0,Annual
C00398,300,200000,60000000,8.1,Business,Large,Enterprise,2,1,1932563.0,1,Dedicated,18841312.0,5,4.2,Monthly
C00399,10,320000,3200000,2.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.3,Monthly
C00400,10,325000,3250000,3.9,Business,Large,ISP Partner,3,1,724034.0,1,Shared,3913204.0,8,5.7,Monthly
C00401,100,250000,25000000,5.0,Business,Large,University,2,0,0.0,1,VPS,3076395.0,6,4.2,Monthly
C00402,10,360000,3600000,0.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.2,Monthly
C00403,200,220000,44000000,9.8,Business,Small,Small Business,1,0,0.0,0,,0.0,1,7.8,Annual
C00404,30,345000,10350000,0.9,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.9,Monthly
C00405,20,345000,6900000,7.7,Personal,Small,Normal,0,0,0.0,0,,0.0,1,5.7,Annual
C00406,10,335000,3350000,1.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.8,Monthly
C00407,200,220000,44000000,3.7,Business,Large,University,2,1,1488025.0,0,,0.0,4,10.6,Monthly
C00408,50,315000,15750000,4.3,Personal,Small,Normal,0,1,1115519.0,0,,0.0,5,4.8,Monthly
C00409,100,285000,28500000,2.1,Business,Small,Small Business,1,0,0.0,1,VPS,11791349.0,6,3.9,Monthly
C00410,20,300000,6000000,4.7,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.3,Monthly
C00411,10,335000,3350000,7.1,Business,Small,Small Business,1,0,0.0,0,,0.0,1,4.1,Annual
C00412,20,300000,6000000,6.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.9,Monthly
C00413,150,255000,38250000,2.0,Business,Small,Small Business,1,0,0.0,0,,0.0,4,5.2,Monthly
C00414,20,350000,7000000,7.6,Business,Small,Small Business,1,0,0.0,1,Dedicated,17261547.0,7,6.1,Monthly
C00415,10,320000,3200000,8.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.7,Annual
C00416,150,230000,34500000,1.5,Business,Medium,Small Business,1,0,0.0,0,,0.0,1,1.8,Monthly
C00417,20,325000,6500000,1.3,Personal,Small,Normal,0,0,0.0,0,,0.0,3,3.3,Monthly
C00418,100,285000,28500000,5.4,Business,Large,ISP Partner,3,1,334673.0,0,,0.0,3,5.1,Annual
C00419,300,245000,73500000,0.3,Business,Large,Enterprise,2,1,1332892.0,1,VPS,9474010.0,5,5.8,Monthly
C00420,20,330000,6600000,0.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,6.3,Monthly
C00421,100,275000,27500000,4.1,Business,Small,Small Business,1,0,0.0,0,,0.0,1,5.7,Monthly
C00422,100,290000,29000000,5.1,Business,Medium,Small Business,1,1,519204.0,0,,0.0,4,6.2,Annual
C00423,20,315000,6300000,2.5,Personal,Small,Normal,0,0,0.0,0,,0.0,2,3.7,Monthly
C00424,150,260000,39000000,7.9,Business,Small,Small Business,1,1,1775344.0,0,,0.0,4,10.1,Annual
C00425,100,250000,25000000,9.0,Business,Large,ISP Partner,3,1,1008633.0,1,Shared,13782921.0,9,5.4,Annual
C00426,10,355000,3550000,8.2,Business,Medium,Small Business,1,1,408882.0,0,,0.0,8,8.5,Annual
C00427,10,320000,3200000,6.4,Personal,Small,Normal,0,0,0.0,0,,0.0,2,2.9,Annual
C00428,20,305000,6100000,4.0,Personal,Small,Normal,0,0,0.0,0,,0.0,1,3.1,Monthly
C00429,20,340000,6800000,1.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.0,Monthly
C00430,200,225000,45000000,5.5,Business,Small,Small Business,1,0,0.0,1,VPS,8575302.0,4,3.8,Annual
C00431,200,220000,44000000,6.4,Business,Medium,Small Business,1,0,0.0,0,,0.0,4,5.5,Monthly
C00432,10,320000,3200000,9.1,Personal,Small,Normal,0,1,881559.0,0,,0.0,3,1.4,Monthly
C00433,20,300000,6000000,0.5,Personal,Small,Normal,0,0,0.0,0,,0.0,2,0.8,Monthly
C00434,10,365000,3650000,5.7,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.3,Annual
C00435,20,300000,6000000,7.6,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.7,Annual
C00436,30,290000,8700000,9.4,Personal,Small,Normal,0,0,0.0,0,,0.0,1,1.1,Annual
C00437,30,335000,10050000,3.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.0,Monthly
C00438,300,200000,60000000,9.3,Government,Large,Government,3,1,1603590.0,1,VPS,17337188.0,7,9.3,Monthly
C00439,20,335000,6700000,6.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.9,Monthly
C00440,10,375000,3750000,5.7,Personal,Small,Normal,0,0,0.0,0,,0.0,2,0.0,Monthly
C00441,10,380000,3800000,1.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,9.2,Monthly
C00442,100,290000,29000000,2.0,Government,Large,Government,3,1,1343252.0,1,Dedicated,10222941.0,5,6.4,Monthly
C00443,30,290000,8700000,7.4,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.8,Annual
C00444,150,285000,42750000,3.4,Business,Small,Small Business,1,0,0.0,0,,0.0,4,8.2,Monthly
C00445,50,330000,16500000,1.3,Business,Small,Small Business,1,1,1335598.0,0,,0.0,8,10.4,Monthly
C00446,30,350000,10500000,1.0,Personal,Small,Normal,0,0,0.0,0,,0.0,1,2.7,Monthly
C00447,100,250000,25000000,6.1,Business,Large,University,2,0,0.0,0,,0.0,7,4.5,Monthly
C00448,200,245000,49000000,1.0,Government,Large,Government,3,0,0.0,1,VPS,2483984.0,6,8.0,Monthly
C00449,10,340000,3400000,8.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,6.7,Annual
C00450,30,290000,8700000,1.2,Personal,Small,Normal,0,0,0.0,0,,0.0,2,7.6,Monthly
C00451,10,320000,3200000,6.0,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.4,Monthly
C00452,20,345000,6900000,6.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,6.0,Annual
C00453,10,320000,3200000,5.4,Business,Small,Small Business,1,0,0.0,0,,0.0,8,9.0,Monthly
C00454,20,320000,6400000,3.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.3,Monthly
C00455,30,290000,8700000,7.6,Personal,Small,Normal,0,0,0.0,0,,0.0,2,6.6,Monthly
C00456,10,320000,3200000,6.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.9,Annual
C00457,50,270000,13500000,9.6,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.5,Annual
C00458,30,290000,8700000,9.6,Personal,Small,Normal,0,0,0.0,0,,0.0,2,2.5,Annual
C00459,150,230000,34500000,8.9,Business,Small,Small Business,1,1,1925574.0,1,Shared,18260790.0,10,11.4,Monthly
C00460,150,245000,36750000,8.1,Business,Large,University,2,0,0.0,0,,0.0,2,5.1,Annual
C00461,50,270000,13500000,6.5,Personal,Small,Normal,0,0,0.0,0,,0.0,5,6.5,Annual
C00462,20,335000,6700000,3.5,Business,Medium,Small Business,1,0,0.0,0,,0.0,5,9.9,Monthly
C00463,100,285000,28500000,1.6,Business,Large,Enterprise,2,0,0.0,1,Shared,4645003.0,4,7.7,Monthly
C00464,30,325000,9750000,3.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.0,Monthly
C00465,10,360000,3600000,6.4,Business,Medium,Small Business,1,0,0.0,0,,0.0,3,9.6,Monthly
C00466,50,290000,14500000,6.4,Business,Small,Small Business,1,1,1590893.0,0,,0.0,3,3.1,Annual
C00467,20,340000,6800000,1.4,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.9,Monthly
C00468,300,235000,70500000,4.0,Business,Small,Small Business,1,0,0.0,0,,0.0,3,3.1,Monthly
C00469,20,300000,6000000,4.9,Personal,Small,Normal,0,0,0.0,0,,0.0,1,5.1,Monthly
C00470,200,235000,47000000,4.3,Business,Medium,Small Business,1,1,399113.0,1,Dedicated,8868676.0,7,11.0,Monthly
C00471,100,250000,25000000,5.1,Business,Large,Enterprise,2,1,734084.0,0,,0.0,9,10.0,Annual
C00472,20,310000,6200000,6.4,Personal,Small,Normal,0,0,0.0,0,,0.0,6,6.8,Annual
C00473,20,300000,6000000,9.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.0,Monthly
C00474,10,375000,3750000,5.3,Personal,Small,Normal,0,0,0.0,0,,0.0,2,7.4,Annual
C00475,10,345000,3450000,8.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.8,Monthly
C00476,150,250000,37500000,5.3,Business,Large,Hospital,3,1,1103582.0,1,VPS,18649729.0,9,6.3,Annual
C00477,20,320000,6400000,8.9,Personal,Small,Normal,0,0,0.0,0,,0.0,2,5.2,Annual
C00478,300,200000,60000000,8.6,Business,Large,Enterprise,2,1,358372.0,0,,0.0,3,5.1,Annual
C00479,10,320000,3200000,7.4,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.8,Monthly
C00480,10,360000,3600000,8.4,Personal,Small,Normal,0,0,0.0,0,,0.0,1,0.2,Monthly
C00481,10,325000,3250000,8.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.6,Monthly
C00482,10,320000,3200000,3.1,Business,Medium,Small Business,1,0,0.0,1,Shared,3622205.0,7,8.1,Monthly
C00483,30,290000,8700000,4.4,Personal,Small,Normal,0,0,0.0,0,,0.0,6,9.1,Monthly
C00484,50,305000,15250000,1.8,Business,Large,University,2,1,613754.0,0,,0.0,6,5.9,Monthly
C00485,200,250000,50000000,3.0,Government,Large,Government,3,1,795441.0,1,Dedicated,19222455.0,11,7.1,Monthly
C00486,200,220000,44000000,5.0,Business,Large,Enterprise,2,0,0.0,1,Dedicated,11574198.0,7,7.1,Monthly
C00487,10,320000,3200000,9.2,Personal,Small,Normal,0,0,0.0,0,,0.0,1,0.1,Annual
C00488,20,345000,6900000,2.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.0,Monthly
C00489,10,320000,3200000,6.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.4,Annual
C00490,20,315000,6300000,7.2,Business,Large,Hospital,3,1,1584412.0,1,Shared,3495259.0,8,8.9,Annual
C00491,10,320000,3200000,5.8,Personal,Small,Normal,0,0,0.0,0,,0.0,3,3.3,Annual
C00492,300,200000,60000000,7.2,Business,Small,Small Business,1,0,0.0,0,,0.0,4,4.6,Monthly
C00493,150,230000,34500000,8.5,Government,Large,Government,3,1,401075.0,1,VPS,19144689.0,7,7.4,Monthly
C00494,10,365000,3650000,7.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.2,Annual
C00495,30,340000,10200000,1.5,Personal,Small,Normal,0,0,0.0,0,,0.0,3,3.3,Monthly
C00496,10,385000,3850000,0.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.9,Monthly
C00497,10,360000,3600000,6.5,Personal,Small,Normal,0,0,0.0,0,,0.0,2,3.4,Annual
