Customer_ID,Bandwidth_Mbps,Price_Per_Mbps,Monthly_Internet_Fee,Years_With_Company,Customer_Type,Company_Size,Strategic_Category,Strategic_Level,Has_VoIP,Monthly_VoIP_Fee,Has_Server,Server_Type,Monthly_Server_Fee,Support_Tickets_Last_Year,Downtime_Hours_Last_Year,Contract_Type,Total_Monthly_Revenue,Number_of_Services,High_Value
C00209,20,325000,6500000,3.0,Business,Medium,Small Business,1,0,0.0,1,VPS,12927111.0,4,3.2,Monthly,19427111.0,2,0
C00210,300,245000,73500000,0.4,Business,Small,Small Business,1,0,0.0,0,,0.0,4,4.3,Monthly,73500000.0,1,1
C00211,50,275000,13750000,9.4,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.2,Annual,13750000.0,1,0
C00212,30,350000,10500000,1.7,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.6,Monthly,10500000.0,1,0
C00213,10,320000,3200000,8.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.5,Annual,3200000.0,1,0
C00214,50,280000,14000000,7.4,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.2,Annual,14000000.0,1,0
C00215,20,300000,6000000,5.5,Personal,Small,Normal,0,1,1930142.0,0,,0.0,2,3.7,Monthly,7930142.0,2,0
C00216,30,325000,9750000,8.6,Personal,Small,Normal,0,0,0.0,0,,0.0,3,4.8,Annual,9750000.0,1,0
C00217,20,310000,6200000,1.4,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.2,Monthly,6200000.0,1,0
C00218,10,350000,3500000,1.2,Personal,Small,Normal,0,0,0.0,0,,0.0,4,8.9,Monthly,3500000.0,1,0
C00219,150,230000,34500000,9.3,Business,Medium,Small Business,1,1,1441156.0,1,VPS,6814910.0,5,9.2,Monthly,42756066.0,3,0
C00220,300,210000,63000000,0.8,Government,Large,Government,3,1,443145.0,1,VPS,10906362.0,8,9.0,Monthly,74349507.0,3,1
C00221,30,315000,9450000,7.2,Business,Medium,Small Business,1,1,1164180.0,1,Dedicated,9967745.0,6,6.5,Annual,20581925.0,3,0
C00222,10,330000,3300000,2.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.1,Monthly,3300000.0,1,0
C00223,10,370000,3700000,5.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.4,Monthly,3700000.0,1,0
C00224,50,305000,15250000,8.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.7,Annual,15250000.0,1,0
C00225,50,320000,16000000,1.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,5.8,Monthly,16000000.0,1,0
C00226,20,325000,6500000,3.9,Business,Large,Hospital,3,1,1753089.0,1,Dedicated,3951040.0,8,11.5,Monthly,12204129.0,3,0
C00227,10,360000,3600000,6.6,Personal,Small,Normal,0,1,1495443.0,0,,0.0,3,4.2,Annual,5095443.0,2,0
C00228,50,270000,13500000,9.9,Business,Medium,Small Business,1,0,0.0,1,Dedicated,3660075.0,5,8.2,Annual,17160075.0,2,0
C00229,300,205000,61500000,6.8,Business,Large,Enterprise,2,0,0.0,1,Shared,5395359.0,3,2.3,Monthly,66895359.0,2,1
C00230,100,255000,25500000,2.9,Business,Large,ISP Partner,3,1,618053.0,1,VPS,8199321.0,5,6.6,Monthly,34317374.0,3,0
C00231,100,290000,29000000,3.2,Government,Large,Government,3,1,1883186.0,1,Dedicated,12679326.0,5,6.9,Monthly,43562512.0,3,0
C00232,10,320000,3200000,6.4,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.6,Monthly,3200000.0,1,0
C00233,20,335000,6700000,3.8,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.2,Monthly,6700000.0,1,0
C00234,20,350000,7000000,1.4,Personal,Small,Normal,0,0,0.0,0,,0.0,4,6.2,Monthly,7000000.0,1,0
C00235,10,320000,3200000,3.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.1,Monthly,3200000.0,1,0
C00236,10,370000,3700000,8.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.8,Annual,3700000.0,1,0
C00237,150,275000,41250000,0.7,Business,Large,ISP Partner,3,1,1013655.0,1,Shared,16198033.0,10,11.1,Monthly,58461688.0,3,1
C00238,150,255000,38250000,3.2,Business,Large,Enterprise,2,0,0.0,0,,0.0,5,4.0,Monthly,38250000.0,1,0
C00239,30,315000,9450000,0.5,Business,Large,Enterprise,2,1,770516.0,0,,0.0,5,8.0,Monthly,10220516.0,2,0
C00240,10,330000,3300000,4.4,Personal,Small,Normal,0,0,0.0,0,,0.0,2,6.2,Monthly,3300000.0,1,0
C00241,10,375000,3750000,3.9,Personal,Small,Normal,0,0,0.0,0,,0.0,1,2.8,Monthly,3750000.0,1,0
C00242,10,335000,3350000,6.4,Business,Large,Hospital,3,1,1442411.0,1,Dedicated,12041108.0,11,7.5,Annual,16833519.0,3,0
C00243,150,230000,34500000,3.0,Business,Large,Hospital,3,1,1517378.0,1,VPS,2701298.0,5,9.9,Monthly,38718676.0,3,0
C00244,100,280000,28000000,5.1,Government,Large,Government,3,1,684835.0,1,Shared,14800338.0,5,3.1,Monthly,43485173.0,3,0
C00245,100,300000,30000000,2.8,Business,Large,University,2,1,1671160.0,0,,0.0,8,6.3,Monthly,31671160.0,2,0
C00246,20,300000,6000000,2.1,Personal,Small,Normal,0,0,0.0,0,,0.0,1,5.0,Monthly,6000000.0,1,0
C00247,50,305000,15250000,1.6,Business,Small,Small Business,1,0,0.0,1,Shared,9677475.0,5,5.9,Monthly,24927475.0,2,0
C00248,100,290000,29000000,1.8,Business,Small,Small Business,1,1,542645.0,1,VPS,2705102.0,6,7.6,Monthly,32247747.0,3,0
C00249,20,345000,6900000,3.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.0,Monthly,6900000.0,1,0
C00250,100,295000,29500000,3.9,Business,Medium,Small Business,1,1,1705319.0,0,,0.0,7,7.5,Monthly,31205319.0,2,0
C00251,10,385000,3850000,2.8,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.6,Monthly,3850000.0,1,0
C00252,200,220000,44000000,3.4,Business,Medium,Small Business,1,1,1949401.0,0,,0.0,11,13.8,Monthly,45949401.0,2,1
C00253,100,265000,26500000,1.9,Business,Large,ISP Partner,3,1,1154836.0,1,Dedicated,8358401.0,6,5.2,Monthly,36013237.0,3,0
C00254,20,325000,6500000,6.1,Business,Medium,Small Business,1,0,0.0,0,,0.0,5,6.9,Monthly,6500000.0,1,0
C00255,50,270000,13500000,9.1,Personal,Small,Normal,0,0,0.0,0,,0.0,2,2.7,Monthly,13500000.0,1,0
C00256,20,300000,6000000,9.9,Personal,Small,Normal,0,0,0.0,0,,0.0,1,2.0,Annual,6000000.0,1,0
C00257,200,220000,44000000,5.5,Business,Large,Hospital,3,1,1950766.0,1,VPS,6746504.0,12,11.8,Annual,52697270.0,3,1
C00258,10,320000,3200000,10.0,Personal,Small,Normal,0,0,0.0,0,,0.0,1,2.9,Monthly,3200000.0,1,0
C00259,10,320000,3200000,1.9,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.9,Monthly,3200000.0,1,0
C00260,10,325000,3250000,1.6,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.4,Monthly,3250000.0,1,0
C00261,150,280000,42000000,1.1,Business,Large,ISP Partner,3,1,394268.0,1,VPS,16960424.0,6,6.1,Monthly,59354692.0,3,1
C00262,10,365000,3650000,7.4,Personal,Small,Normal,0,0,0.0,0,,0.0,4,7.3,Annual,3650000.0,1,0
C00263,30,305000,9150000,9.3,Business,Medium,Small Business,1,1,661101.0,0,,0.0,2,3.7,Annual,9811101.0,2,0
C00264,20,310000,6200000,3.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.6,Monthly,6200000.0,1,0
C00265,150,230000,34500000,5.3,Business,Medium,Small Business,1,1,548026.0,1,VPS,4132342.0,7,5.3,Annual,39180368.0,3,0
C00266,10,340000,3400000,9.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,6.5,Annual,3400000.0,1,0
C00267,10,320000,3200000,6.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.0,Annual,3200000.0,1,0
C00268,50,270000,13500000,0.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.4,Monthly,13500000.0,1,0
C00269,20,305000,6100000,6.4,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.0,Annual,6100000.0,1,0
C00270,300,205000,61500000,7.1,Business,Medium,Small Business,1,1,1801226.0,0,,0.0,5,4.9,Annual,63301226.0,2,1
C00271,100,295000,29500000,4.6,Government,Large,Government,3,1,327767.0,1,Shared,18487136.0,9,8.8,Monthly,48314903.0,3,1
C00272,30,310000,9300000,2.9,Personal,Small,Normal,0,0,0.0,0,,0.0,1,0.6,Monthly,9300000.0,1,0
C00273,10,345000,3450000,5.2,Personal,Small,Normal,0,0,0.0,0,,0.0,2,5.1,Annual,3450000.0,1,0
C00274,10,350000,3500000,1.9,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.2,Monthly,3500000.0,1,0
C00275,200,230000,46000000,5.4,Business,Small,Small Business,1,1,1574536.0,0,,0.0,5,5.4,Annual,47574536.0,2,1
C00276,20,310000,6200000,0.4,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.7,Monthly,6200000.0,1,0
C00277,20,340000,6800000,5.4,Personal,Small,Normal,0,0,0.0,0,,0.0,1,5.3,Annual,6800000.0,1,0
C00278,20,325000,6500000,6.6,Personal,Small,Normal,0,0,0.0,0,,0.0,1,1.0,Monthly,6500000.0,1,0
C00279,150,235000,35250000,4.5,Business,Medium,Small Business,1,0,0.0,0,,0.0,1,5.7,Monthly,35250000.0,1,0
C00280,10,380000,3800000,0.4,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.2,Monthly,3800000.0,1,0
C00281,200,255000,51000000,4.3,Business,Small,Small Business,1,0,0.0,0,,0.0,1,3.3,Monthly,51000000.0,1,1
C00282,10,375000,3750000,3.5,Personal,Small,Normal,0,0,0.0,0,,0.0,2,7.1,Monthly,3750000.0,1,0
C00283,10,320000,3200000,3.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.5,Monthly,3200000.0,1,0
C00284,100,250000,25000000,2.1,Business,Small,Small Business,1,1,1410906.0,0,,0.0,9,8.2,Monthly,26410906.0,2,0
C00285,50,270000,13500000,6.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.8,Annual,13500000.0,1,0
C00286,50,280000,14000000,1.2,Business,Small,Small Business,1,0,0.0,0,,0.0,0,0.5,Monthly,14000000.0,1,0
C00287,50,310000,15500000,3.7,Business,Small,Small Business,1,0,0.0,1,Dedicated,12570149.0,6,5.7,Monthly,28070149.0,2,0
C00288,10,325000,3250000,7.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.4,Annual,3250000.0,1,0
C00289,20,350000,7000000,6.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,6.7,Annual,7000000.0,1,0
C00290,150,230000,34500000,4.3,Business,Small,Small Business,1,0,0.0,0,,0.0,2,6.6,Monthly,34500000.0,1,0
C00291,100,250000,25000000,7.3,Business,Small,Small Business,1,0,0.0,0,,0.0,2,5.4,Annual,25000000.0,1,0
C00292,10,390000,3900000,1.4,Personal,Small,Normal,0,0,0.0,0,,0.0,3,2.6,Monthly,3900000.0,1,0
C00293,300,200000,60000000,3.3,Business,Large,ISP Partner,3,0,0.0,0,,0.0,3,2.5,Monthly,60000000.0,1,1
C00294,20,345000,6900000,0.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.9,Monthly,6900000.0,1,0
C00295,20,330000,6600000,9.4,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.0,Monthly,6600000.0,1,0
C00296,10,375000,3750000,6.5,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.1,Monthly,3750000.0,1,0
C00297,50,280000,14000000,9.1,Business,Medium,Small Business,1,0,0.0,0,,0.0,6,8.6,Annual,14000000.0,1,0
C00298,10,320000,3200000,4.5,Personal,Small,Normal,0,0,0.0,0,,0.0,3,6.1,Monthly,3200000.0,1,0
C00299,30,320000,9600000,5.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.4,Monthly,9600000.0,1,0
C00300,10,390000,3900000,1.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.0,Monthly,3900000.0,1,0
C00301,20,335000,6700000,8.8,Business,Medium,Small Business,1,1,987671.0,0,,0.0,3,5.5,Annual,7687671.0,2,0
C00302,150,260000,39000000,6.9,Business,Large,University,2,1,1364879.0,0,,0.0,5,4.2,Annual,40364879.0,2,0
C00303,20,340000,6800000,9.2,Business,Small,Small Business,1,0,0.0,0,,0.0,0,1.9,Monthly,6800000.0,1,0
C00304,200,250000,50000000,1.7,Government,Large,Government,3,1,433989.0,0,,0.0,4,4.4,Monthly,50433989.0,2,1
C00305,20,325000,6500000,1.4,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.6,Monthly,6500000.0,1,0
C00306,100,250000,25000000,2.7,Business,Small,Small Business,1,0,0.0,0,,0.0,1,4.4,Monthly,25000000.0,1,0
C00307,10,325000,3250000,1.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.8,Monthly,3250000.0,1,0
C00308,300,200000,60000000,9.9,Business,Large,University,2,1,482517.0,0,,0.0,7,3.9,Annual,60482517.0,2,1
C00309,50,270000,13500000,9.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.5,Annual,13500000.0,1,0
C00310,10,320000,3200000,8.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.2,Annual,3200000.0,1,0
C00311,10,340000,3400000,1.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.9,Monthly,3400000.0,1,0
C00312,20,300000,6000000,8.8,Personal,Small,Normal,0,0,0.0,0,,0.0,3,2.7,Monthly,6000000.0,1,0
C00313,20,300000,6000000,8.6,Personal,Small,Normal,0,0,0.0,0,,0.0,3,3.6,Annual,6000000.0,1,0
C00314,30,330000,9900000,1.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,5.0,Monthly,9900000.0,1,0
C00315,20,300000,6000000,7.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.1,Annual,6000000.0,1,0
C00316,10,340000,3400000,3.6,Personal,Small,Normal,0,0,0.0,0,,0.0,1,2.6,Monthly,3400000.0,1,0
C00317,10,380000,3800000,1.2,Personal,Small,Normal,0,1,1796293.0,0,,0.0,6,5.6,Monthly,5596293.0,2,0
C00318,20,350000,7000000,5.4,Business,Small,Small Business,1,0,0.0,0,,0.0,2,2.4,Annual,7000000.0,1,0
C00319,20,355000,7100000,2.3,Personal,Small,Normal,0,0,0.0,0,,0.0,1,2.8,Monthly,7100000.0,1,0
C00320,20,300000,6000000,7.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,6.8,Monthly,6000000.0,1,0
C00321,10,360000,3600000,2.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.8,Monthly,3600000.0,1,0
C00322,20,335000,6700000,3.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.7,Monthly,6700000.0,1,0
C00323,20,300000,6000000,4.7,Personal,Small,Normal,0,0,0.0,0,,0.0,1,6.6,Monthly,6000000.0,1,0
C00324,150,230000,68000270,8.9,Business,Large,ISP Partner,3,0,0.0,1,Dedicated,11532290.0,3,8.0,Annual,79532560.0,2,1
C00325,30,290000,8700000,9.4,Business,Medium,Small Business,1,0,0.0,0,,0.0,0,3.6,Annual,8700000.0,1,0
C00326,30,310000,9300000,1.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.1,Monthly,9300000.0,1,0
C00327,10,320000,3200000,4.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.9,Monthly,3200000.0,1,0
C00328,150,230000,34500000,9.9,Business,Small,Small Business,1,0,0.0,1,VPS,11532759.0,10,8.7,Annual,46032759.0,2,1
C00329,10,350000,3500000,8.7,Personal,Small,Normal,0,0,0.0,0,,0.0,2,3.4,Monthly,3500000.0,1,0
C00330,150,230000,34500000,1.1,Business,Medium,Small Business,1,0,0.0,0,,0.0,1,3.0,Monthly,34500000.0,1,0
C00331,10,320000,3200000,6.8,Personal,Small,Normal,0,0,0.0,0,,0.0,3,6.9,Annual,3200000.0,1,0
C00332,20,305000,6100000,4.8,Business,Large,University,2,0,0.0,0,,0.0,4,5.8,Monthly,6100000.0,1,0
C00333,10,385000,3850000,3.0,Personal,Small,Normal,0,0,0.0,0,,0.0,3,4.7,Monthly,3850000.0,1,0
C00334,30,290000,8700000,7.2,Business,Medium,Small Business,1,0,0.0,0,,0.0,0,2.9,Annual,8700000.0,1,0
C00335,30,315000,9450000,0.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.0,Monthly,9450000.0,1,0
C00336,10,335000,3350000,5.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.0,Monthly,3350000.0,1,0
C00337,10,395000,3950000,0.9,Personal,Small,Normal,0,1,415776.0,0,,0.0,4,9.2,Monthly,4365776.0,2,0
C00338,100,255000,25500000,7.5,Government,Large,Government,3,1,1129142.0,1,Dedicated,10944810.0,7,2.5,Annual,37573952.0,3,0
C00339,150,280000,42000000,4.6,Government,Large,Government,3,1,1910556.0,0,,0.0,3,7.9,Monthly,43910556.0,2,0
C00340,100,295000,29500000,0.3,Government,Large,Government,3,1,1203526.0,1,VPS,4619620.0,7,9.2,Monthly,35323146.0,3,0
C00341,10,320000,3200000,8.7,Personal,Small,Normal,0,1,1121919.0,0,,0.0,3,4.0,Annual,4321919.0,2,0
C00342,150,245000,36750000,6.3,Business,Small,Small Business,1,1,1453457.0,0,,0.0,3,5.3,Annual,38203457.0,2,0
C00343,150,265000,39750000,0.5,Business,Large,University,2,1,1471473.0,0,,0.0,7,11.4,Monthly,41221473.0,2,0
C00344,20,310000,6200000,8.7,Business,Small,Small Business,1,1,1920526.0,0,,0.0,6,8.2,Monthly,8120526.0,2,0
C00345,300,210000,63000000,3.0,Business,Large,Enterprise,2,0,0.0,1,Dedicated,4024103.0,9,9.5,Monthly,67024103.0,2,1
C00346,50,330000,16500000,1.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.1,Monthly,16500000.0,1,0
C00347,20,310000,6200000,2.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.0,Monthly,6200000.0,1,0
C00348,20,300000,6000000,3.6,Personal,Small,Normal,0,1,1177653.0,0,,0.0,3,4.5,Monthly,7177653.0,2,0
C00349,200,245000,49000000,6.8,Business,Large,Hospital,3,1,1505268.0,1,Shared,9947880.0,8,6.5,Annual,60453148.0,3,1
C00350,20,335000,6700000,3.6,Personal,Small,Normal,0,0,0.0,0,,0.0,1,1.9,Monthly,6700000.0,1,0
C00351,150,230000,34500000,0.7,Business,Large,Hospital,3,0,0.0,1,VPS,18427731.0,7,8.6,Monthly,52927731.0,2,1
C00352,10,320000,3200000,6.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.4,Annual,3200000.0,1,0
C00353,100,250000,25000000,1.7,Business,Large,Hospital,3,1,1907733.0,0,,0.0,3,5.3,Monthly,26907733.0,2,0
C00354,300,240000,72000000,3.6,Business,Medium,Small Business,1,1,1709085.0,0,,0.0,5,8.2,Monthly,73709085.0,2,1
C00355,10,320000,3200000,8.9,Personal,Small,Normal,0,0,0.0,0,,0.0,3,0.9,Annual,3200000.0,1,0
C00356,20,375000,7500000,1.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.6,Monthly,7500000.0,1,0
C00357,200,235000,47000000,5.1,Business,Medium,Small Business,1,1,1981942.0,1,Shared,6159699.0,7,11.0,Monthly,55141641.0,3,1
C00358,150,280000,42000000,3.0,Government,Large,Government,3,0,0.0,1,VPS,7202222.0,6,6.5,Monthly,49202222.0,2,1
C00359,20,320000,6400000,4.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.9,Monthly,6400000.0,1,0
C00360,150,235000,35250000,2.4,Business,Large,Hospital,3,1,341708.0,1,Dedicated,13176781.0,7,3.9,Monthly,48768489.0,3,1
C00361,50,270000,13500000,2.0,Business,Small,Small Business,1,1,1585000.0,0,,0.0,4,2.4,Monthly,15085000.0,2,0
C00362,50,270000,13500000,9.9,Business,Small,Small Business,1,1,1891600.0,0,,0.0,2,1.7,Annual,15391600.0,2,0
C00363,10,345000,3450000,6.7,Personal,Small,Normal,0,0,0.0,0,,0.0,2,2.8,Monthly,3450000.0,1,0
C00364,200,220000,44000000,9.0,Government,Large,Government,3,1,669064.0,0,,0.0,6,4.4,Annual,44669064.0,2,1
C00365,150,290000,43500000,0.3,Business,Medium,Small Business,1,1,1934113.0,0,,0.0,3,5.4,Monthly,45434113.0,2,1
C00366,20,310000,6200000,4.0,Business,Small,Small Business,1,1,1679183.0,0,,0.0,4,4.5,Monthly,7879183.0,2,0
C00367,100,250000,25000000,9.7,Government,Large,Government,3,1,1879034.0,1,VPS,13407452.0,9,6.9,Annual,40286486.0,3,0
C00368,20,330000,6600000,9.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.0,Annual,6600000.0,1,0
C00369,20,365000,7300000,3.1,Business,Small,Small Business,1,0,0.0,0,,0.0,3,7.3,Monthly,7300000.0,1,0
C00370,20,345000,6900000,8.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.8,Annual,6900000.0,1,0
C00371,30,320000,9600000,4.7,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.7,Monthly,9600000.0,1,0
C00372,10,350000,3500000,9.6,Personal,Small,Normal,0,0,0.0,0,,0.0,2,6.3,Annual,3500000.0,1,0
C00373,20,305000,6100000,6.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.4,Annual,6100000.0,1,0
C00374,20,365000,7300000,2.2,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.2,Monthly,7300000.0,1,0
C00375,200,225000,45000000,8.3,Government,Large,Government,3,0,0.0,1,VPS,8758126.0,8,4.7,Annual,53758126.0,2,1
C00376,30,325000,9750000,3.9,Personal,Small,Normal,0,0,0.0,0,,0.0,5,4.6,Monthly,9750000.0,1,0
C00377,100,275000,27500000,9.3,Business,Large,Hospital,3,1,1321280.0,0,,0.0,7,7.0,Annual,28821280.0,2,0
C00378,10,320000,3200000,7.0,Personal,Small,Normal,0,0,0.0,0,,0.0,3,5.5,Annual,3200000.0,1,0
C00379,20,310000,6200000,1.8,Personal,Small,Normal,0,0,0.0,0,,0.0,1,3.5,Monthly,6200000.0,1,0
C00380,20,300000,6000000,4.1,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.5,Monthly,6000000.0,1,0
C00381,150,260000,39000000,4.7,Business,Large,University,2,1,1069283.0,0,,0.0,4,0.9,Monthly,40069283.0,2,0
C00382,150,250000,37500000,1.3,Government,Large,Government,3,1,1096108.0,1,Shared,12154710.0,6,6.2,Monthly,50750818.0,3,1
C00383,200,250000,50000000,6.5,Business,Large,ISP Partner,3,1,1255780.0,1,Shared,17495518.0,10,6.2,Annual,68751298.0,3,1
C00384,50,275000,13750000,5.2,Business,Medium,Small Business,1,0,0.0,1,VPS,12930678.0,5,5.5,Monthly,26680678.0,2,0
C00385,100,250000,25000000,9.2,Business,Large,Enterprise,2,0,0.0,1,VPS,2539599.0,8,10.1,Annual,27539599.0,2,0
C00386,300,200000,60000000,9.5,Business,Large,University,2,0,0.0,0,,0.0,3,4.4,Annual,60000000.0,1,1
C00387,100,255000,25500000,5.8,Government,Large,Government,3,1,1771196.0,1,Dedicated,11104442.0,7,3.0,Annual,38375638.0,3,0
C00388,10,355000,3550000,5.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.8,Monthly,3550000.0,1,0
C00389,20,300000,6000000,7.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,8.6,Annual,6000000.0,1,0
C00390,10,355000,3550000,6.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,5.7,Monthly,3550000.0,1,0
C00391,200,250000,50000000,5.8,Business,Medium,Small Business,1,1,579858.0,1,VPS,9177785.0,9,10.2,Annual,59757643.0,3,1
C00392,30,290000,8700000,9.0,Personal,Small,Normal,0,1,1952194.0,0,,0.0,4,4.5,Monthly,10652194.0,2,0
C00393,10,340000,3400000,8.2,Personal,Small,Normal,0,0,0.0,0,,0.0,3,4.1,Annual,3400000.0,1,0
C00394,200,265000,53000000,1.4,Business,Large,Hospital,3,1,794255.0,1,Shared,6356483.0,10,9.4,Monthly,60150738.0,3,1
C00395,10,360000,3600000,7.9,Personal,Small,Normal,0,0,0.0,0,,0.0,1,1.7,Monthly,3600000.0,1,0
C00396,10,350000,3500000,3.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.5,Monthly,3500000.0,1,0
C00397,20,300000,6000000,7.7,Personal,Small,Normal,0,0,0.0,0,,0.0,7,6.0,Annual,6000000.0,1,0
C00398,300,200000,60000000,8.1,Business,Large,Enterprise,2,1,1932563.0,1,Dedicated,18841312.0,5,4.2,Monthly,80773875.0,3,1
C00399,10,320000,3200000,2.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.3,Monthly,3200000.0,1,0
C00400,10,325000,3250000,3.9,Business,Large,ISP Partner,3,1,724034.0,1,Shared,3913204.0,8,5.7,Monthly,7887238.0,3,0
C00401,100,250000,25000000,5.0,Business,Large,University,2,0,0.0,1,VPS,3076395.0,6,4.2,Monthly,28076395.0,2,0
C00402,10,360000,3600000,0.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.2,Monthly,3600000.0,1,0
C00403,200,220000,44000000,9.8,Business,Small,Small Business,1,0,0.0,0,,0.0,1,7.8,Annual,44000000.0,1,1
C00404,30,345000,10350000,0.9,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.9,Monthly,10350000.0,1,0
C00405,20,345000,6900000,7.7,Personal,Small,Normal,0,0,0.0,0,,0.0,1,5.7,Annual,6900000.0,1,0
C00406,10,335000,3350000,1.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.8,Monthly,3350000.0,1,0
C00407,200,220000,44000000,3.7,Business,Large,University,2,1,1488025.0,0,,0.0,4,10.6,Monthly,45488025.0,2,1
C00408,50,315000,15750000,4.3,Personal,Small,Normal,0,1,1115519.0,0,,0.0,5,4.8,Monthly,16865519.0,2,0
C00409,100,285000,28500000,2.1,Business,Small,Small Business,1,0,0.0,1,VPS,11791349.0,6,3.9,Monthly,40291349.0,2,0
C00410,20,300000,6000000,4.7,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.3,Monthly,6000000.0,1,0
C00411,10,335000,3350000,7.1,Business,Small,Small Business,1,0,0.0,0,,0.0,1,4.1,Annual,3350000.0,1,0
C00412,20,300000,6000000,6.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.9,Monthly,6000000.0,1,0
C00413,150,255000,38250000,2.0,Business,Small,Small Business,1,0,0.0,0,,0.0,4,5.2,Monthly,38250000.0,1,0
C00414,20,350000,7000000,7.6,Business,Small,Small Business,1,0,0.0,1,Dedicated,17261547.0,7,6.1,Monthly,24261547.0,2,0
C00415,10,320000,3200000,8.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.7,Annual,3200000.0,1,0
C00416,150,230000,34500000,1.5,Business,Medium,Small Business,1,0,0.0,0,,0.0,1,1.8,Monthly,34500000.0,1,0
C00417,20,325000,6500000,1.3,Personal,Small,Normal,0,0,0.0,0,,0.0,3,3.3,Monthly,6500000.0,1,0
C00418,100,285000,28500000,5.4,Business,Large,ISP Partner,3,1,334673.0,0,,0.0,3,5.1,Annual,28834673.0,2,0
C00419,300,245000,73500000,0.3,Business,Large,Enterprise,2,1,1332892.0,1,VPS,9474010.0,5,5.8,Monthly,84306902.0,3,1
